City,Business Name,Address,Phone,Email,Website,Image URL,Google Rating,Review Count,Google Maps URL,HomePowerRebate Recommended,Notes,Last Updated
Toronto,New Toronto Electric,"50 Ordnance St, Toronto, ON M6K 0C9, Canada",(647) 642-0534,,https://www.newtorontoelectric.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCcYFS4I-LCdG6dee5YjGvE1SIRbqECHZd9Cdv1Ts0OLSyenNH8nkGCFDkSfTm6hu4vSaWHr3X0bw_oB1IKkAYgrR54DEJYLqJwfpmjDWlNrPWHqsARBLlG4KkZ6varzM1Izm0YfERdNRWyg7GGXRSk_Q=s4800-w640,5,90,https://maps.google.com/?cid=11241816899820684527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-09
Toronto,INTOCHARGE,"161 Bay St. #2700, Toronto, ON M5J 1C4, Canada",(844) 800-0844,,http://intocharge.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjB5Ie1fXPv0257viAJtKjxZKMzKNJzGetzjy6qlOQF79K5YXMPXWUP7SPqQvVZ2Xv6ysySEvwczFvazlLOkBb9rdR9hV7oY3PlMr-NlM1Ahkw7imwA0V0XAc-OAaazAcLbU36B6zZQL9KNAx9L117jNuw=s4800-w640,5,25,https://maps.google.com/?cid=12748484614998410710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Toronto,Blue Sky Solar Racing,"11 King's College Rd Rm 104, Toronto, ON M5S 3E5, Canada",(416) 978-2820,,https://www.blueskysolar.org/,https://lh3.googleusercontent.com/place-photos/AG9NLjA5QjiJ3lP2K4G1tw73wdQx7E0TDzv1Bt1sYcIZX7SmT2P_knCgneCC3nYknG-64mqpvXk7U2WhhNIcsFVXd5FdG6uY1qvq1uhU8-Msg3J6ljUnIIr_CjhWYgqBvZ1ys4P828vMYwN0Ty5xQA=s4800-w640,5,15,https://maps.google.com/?cid=4854188251581370135&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Toronto,Goldwater Solar Services Ltd,"231 Fort York Blvd, Toronto, ON M5V 1B2, Canada",(416) 400-4747,,http://www.goldwatersolar.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjBpLjJd1Pevx0jGbmAHXfcrSuk9nSLb2ni6ABN_NkWVGL27w1xs86bJ-qU5DSrgXpJ0hlEBoDB8DIYxZv-akZXg2bFhCm0tbBvJRm_pWzKp0WHLFItd1jsyUg_OGa3Ts8_hmc8OLQYritMtm2iPb9LIGA=s4800-w640,4.9,65,https://maps.google.com/?cid=3136113520606763654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Toronto,Exactus Energy,"888 Dupont St Unit 208, Toronto, ON M9A 1B5, Canada",(833) 392-2887,,https://www.exactusenergy.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCKrDIEyjN6Z1ntnZeq2PG_kY80INFAE23g6RKf-20jmXGLZHJOZEqvmnvJOppvQqN4CfhNS-ZinR-j_mTwPe92S_YEri4nPxVPXwKdQLGZmusZXsKhPnHrKvkuD6unCtum91wxq-WaNrONqQ=s4800-w640,4.9,20,https://maps.google.com/?cid=15166561536984394808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Ottawa,True Beacon Solar,"5500 Canotek Rd, Ottawa, ON K1J 1K6, Canada",(613) 701-1028,,https://truebeacon.ca/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,https://lh3.googleusercontent.com/place-photos/AG9NLjDNcvVnajGIiq3mXJs5B7BgY27Ccj2uQmCX8w_0-OpRlz6ReYNT5kirw8VO_h0sQO8afcoVxbPWlpXkFx0bDEVp4OYmIU8NiDp7YoRn0O8dTWDEIoB7YItJf5TGXgMtYT2TARC6_MRN2kmvRQsDdDDoAg=s4800-w640,5,165,https://maps.google.com/?cid=13659834598595969434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yes,,2026-08-09
Ottawa,VoltaPro Electric,"54 Amberly Pl, Ottawa, ON K1J 8A1, Canada",(613) 255-5049,,http://www.voltapro.ca/,https://lh3.googleusercontent.com/place-photos/AG9NLjCVb5xOWjrEcdRNRsVs9g51uzE5eV2btf7pz0dVpaXpUr0xpHAJEyxSPD20TFVKj71v6NrIjfD94YT2BXOtCBucIG1j2zfW35GJKjXlX2mQPIxj7brPkDtYSCg99vE2il-gnrhpVW0j9A4gWqhfgo55Kw=s4800-w640,5,87,https://maps.google.com/?cid=15566316968951388054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Ottawa,FIG Solar,"2951 Birchgrove Rd, Ottawa, ON K0A 3E0, Canada",(613) 209-9871,,https://figsolar.ca/,https://lh3.googleusercontent.com/place-photos/AG9NLjAEotqMmd8OUoeMH19RLCj70Siqf6FHl7ZC1WyQojlmPqWBqzLkoZybaqmJyhFPVEQmHNeoVoc9bVAuLiKl4pcpHhg-wM9poWI6-LN9u0LjuixYYy_ln0Gv-0MU2AaRfyT4pUBSN7x1maBZri_-y0UuTA=s4800-w640,5,68,https://maps.google.com/?cid=8404777837980540850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Ottawa,Quadra Solar,"1900 City Park Dr 3rd Floor, Ottawa, ON K1J 1G7, Canada",(613) 454-8020,,https://www.quadrasolar.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjCtFnTrs3YtGJw_L7x7wAXX-tEWP5JLafTTye7o-l9wi5mFZ897yypdnC7tby3TsCndUCUCiTaWYBfdO87pUemGrgSZ_6H8PAcb3DAlro_6Eq8-ALg_hnuk40c55q4A-GOD8H9NZKfPhPVLuKKrrojG=s4800-w640,5,47,https://maps.google.com/?cid=10979930001028551275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
Ottawa,Kajk Constructors Inc I Solar Energy & Green Retrofits Contractor,"46 Grenfell Crescent Unit A, Ottawa, ON K2G 0G4, Canada",(613) 869-8254,,https://kajkconstructors.com/,https://lh3.googleusercontent.com/place-photos/AG9NLjAbrAaCrUwuGjqxVD3w1nTKS96GhI0-QxxXPNo03ap89IYNfekFDemsShUjt7fjtRJ2AZp3LDcsbrfN35Gj5tJIBEjSqfq0Oy0bctmn1GfP7g0z1721ZFzM0W7tDSLb04RhQhHogMyppusfvzqbGnIVMw=s4800-w640,5,46,https://maps.google.com/?cid=3023273889690242721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,No,,2026-08-09
